subID,gems,bomb,pGems,wGems,chose80,chose60,chose40,chose20,it,lr,sticky
51978508,45,54,0.502222222222222,0.554871656344271,0.252777777777778,0.252777777777778,0.247222222222222,0.247222222222222,10.2769558248849,0.813534339979719,0.202226979236229
54244675,62,57,0.52,0.466150753608165,0.263888888888889,0.352777777777778,0.102777777777778,0.280555555555556,12.6586578794879,0.845031807554999,0.906033557570971
54575802,34,54,0.453333333333333,0.508487730401732,0.186111111111111,0.211111111111111,0.286111111111111,0.316666666666667,7.94741033983915,0.609903637098841,0.736009820077546
55577968,60,39,0.596666666666667,0.894997119958591,0.522222222222222,0.130555555555556,0.155555555555556,0.191666666666667,13.8391084477844,0.467437644462885,2.56631597261019
55651629,64,32,0.706666666666667,0.966101739126244,0.761111111111111,0.0361111111111111,0.177777777777778,0.025,22.094780816306,0.00743944556524237,1.69035096165967
55698530,44,51,0.536111111111111,0.646480219105466,0.441666666666667,0.152777777777778,0.05,0.355555555555556,13.4114552880208,0.0216145624500049,1.5459141650484
56652075,43,49,0.489444444444444,0.496740970518456,0.205555555555556,0.291666666666667,0.247222222222222,0.255555555555556,15.9771788319773,0.993452177780835,-2.06842697685439
56722591,54,37,0.631666666666667,0.99894156593543,0.45,0.363888888888889,0.0805555555555556,0.105555555555556,4.82044556160759,0.862405919307133,2.37266817882071
56749897,55,56,0.457222222222222,0.423637053635713,0.15,0.247222222222222,0.341666666666667,0.261111111111111,13.8281878595526,0.467628017002854,0.314953652442015
58235166,55,50,0.49,0.640743712548672,0.225,0.255555555555556,0.263888888888889,0.255555555555556,9.76770965178454,0.603157325021476,1.11561562567839
58985153,64,44,0.597222222222222,0.574428242112987,0.388888888888889,0.355555555555556,0.108333333333333,0.147222222222222,11.495578354159,0.430157461802487,1.67738466819264
59880047,55,43,0.506666666666667,0.642178980117059,0.197222222222222,0.35,0.241666666666667,0.211111111111111,4.17341797631282,0.715668515813413,0.655182936099112
59945591,55,63,0.480555555555556,0.152974816508113,0.119444444444444,0.316666666666667,0.411111111111111,0.152777777777778,8.38955083598735,0.14437009772598,2.40382369641168
60287239,48,44,0.502222222222222,0.548962287768433,0.269444444444444,0.241666666666667,0.219444444444444,0.269444444444444,4.59224858569633,0.825529548543684,-0.0200825040575095
60323577,57,51,0.503888888888889,0.499188985657367,0.236111111111111,0.3,0.211111111111111,0.252777777777778,11.8187777393864,0.613949918807959,0.732061820620014
60339174,66,62,0.521111111111111,0.47821986926124,0.302777777777778,0.233333333333333,0.230555555555556,0.233333333333333,11.7612547125373,0.584457872521285,1.44057393314026
60514179,60,36,0.545555555555556,0.630772472643024,0.4,0.155555555555556,0.216666666666667,0.227777777777778,27.5514339951211,0.545773142450382,-0.773087019102717
60620268,55,53,0.508888888888889,0.593477855149033,0.258333333333333,0.297222222222222,0.175,0.269444444444444,12.6790753017614,0.596530644576582,0.701657980554773
60905151,62,42,0.551666666666667,0.623174282867858,0.358333333333333,0.227777777777778,0.227777777777778,0.186111111111111,17.7399356804506,0.49684193359295,0.463316264424946
61388494,44,68,0.496111111111111,0.491151649854693,0.205555555555556,0.3,0.263888888888889,0.230555555555556,7.37737061136916,0.740894444146401,1.00732631412606
61585480,41,46,0.448888888888889,0.655620227521466,0.0444444444444444,0.363888888888889,0.383333333333333,0.208333333333333,18.160023212582,0.0727899645596955,0.874217287091733
62809177,55,29,0.515,0.34893356716751,0.197222222222222,0.405555555555556,0.172222222222222,0.225,3.44297570550813,0.633495683168788,2.4496988299744
63168819,66,48,0.523888888888889,0.769896057919377,0.327777777777778,0.188888888888889,0.258333333333333,0.225,18.622904273806,0.568460297644773,1.44979250629312
65061698,56,48,0.521111111111111,0.663824351866177,0.377777777777778,0.105555555555556,0.261111111111111,0.255555555555556,14.0550724034185,0.223924373764288,2.04921568245138
65068712,51,40,0.500555555555556,0.500312598497392,0.238888888888889,0.269444444444444,0.247222222222222,0.244444444444444,35.2009263613508,0.675173281945842,-0.253752603789447
67291418,52,43,0.489444444444444,0.462216996016611,0.261111111111111,0.213888888888889,0.236111111111111,0.288888888888889,9.38549675332203,0.385784265030386,2.18573244451921
67972928,55,63,0.480555555555556,0.417768112058966,0.236111111111111,0.211111111111111,0.272222222222222,0.280555555555556,20.9591417892184,0.672424868444386,1.59992659346709
68126342,42,57,0.496666666666667,0.561978408064018,0.191666666666667,0.311111111111111,0.286111111111111,0.211111111111111,11.9251511477022,0.680785204635878,1.06673660057229
68218082,35,51,0.491666666666667,0.530930593681309,0.302777777777778,0.144444444444444,0.261111111111111,0.291666666666667,10.7664569729297,0.661372473507252,1.46170051590106
69535736,37,53,0.418333333333333,0.516431195622578,0.141666666666667,0.205555555555556,0.255555555555556,0.397222222222222,10.8594605370594,0.658960296548851,-0.0171788443446999
69753694,35,51,0.5,0.867323414981498,0.275,0.208333333333333,0.258333333333333,0.258333333333333,4.20944016668166,0.00733238386306561,0.249789932513274
71679354,52,40,0.552222222222222,0.514624189478538,0.391666666666667,0.183333333333333,0.219444444444444,0.205555555555556,11.299653953218,0.817072143743405,1.14261246439102
72046015,51,50,0.483333333333333,0.538441586294777,0.197222222222222,0.275,0.275,0.252777777777778,10.7881667507086,0.491899313119314,-1.68613998116072
72831984,55,49,0.537222222222222,0.528412887065849,0.308333333333333,0.25,0.261111111111111,0.180555555555556,17.504688262935,0.622177697369358,-0.529457855871439
73774763,46,44,0.537222222222222,0.992327803212672,0.347222222222222,0.183333333333333,0.277777777777778,0.191666666666667,1.48672622429291,0.673788248136782,0.0952062129777267
75320256,55,50,0.513888888888889,0.479297730852842,0.269444444444444,0.244444444444444,0.272222222222222,0.213888888888889,15.5048126831284,0.719472611111325,1.47950947957094
76110706,51,66,0.484444444444444,0.487217628871169,0.247222222222222,0.255555555555556,0.169444444444444,0.327777777777778,19.6634370747808,0.501537666624526,2.17611004397439
76980482,52,47,0.456111111111111,0.515306043610971,0.166666666666667,0.222222222222222,0.336111111111111,0.275,3.7887198993954,0.854820555361622,1.13440470998479
77071692,43,54,0.440555555555556,0.499302872042271,0.0944444444444444,0.333333333333333,0.252777777777778,0.319444444444444,14.8964614247325,0.206373645705477,1.72999180045626
77920439,47,54,0.52,0.631544256314296,0.166666666666667,0.427777777777778,0.244444444444444,0.161111111111111,12.4999477115591,0.37184208736622,1.51635273020502
78810878,41,48,0.476666666666667,0.516240854137896,0.213888888888889,0.227777777777778,0.286111111111111,0.272222222222222,10.3956044865976,0.472872940738088,1.70092300568036
79127471,48,44,0.502777777777778,0.60118765428663,0.233333333333333,0.297222222222222,0.219444444444444,0.25,9.21440002242019,0.694273354920576,1.25137001959324
80191829,59,35,0.603888888888889,0.998733023480849,0.402777777777778,0.322222222222222,0.166666666666667,0.108333333333333,5.11221384874301,0.969347678541095,1.87606433106781
80314144,46,47,0.512777777777778,0.509166949021015,0.227777777777778,0.325,0.230555555555556,0.216666666666667,13.5737477879491,0.725231801692759,1.12101289968195
80554673,50,49,0.396111111111111,0.0139264825859753,0.0944444444444444,0.169444444444444,0.358333333333333,0.377777777777778,5.73603827573842,0.0190961501746094,0.403162764297433
81282471,43,44,0.467222222222222,0.451304622282564,0.227777777777778,0.233333333333333,0.186111111111111,0.352777777777778,46.280020262544,0.739948474467136,-1.49969253677737
83679801,58,51,0.527777777777778,0.546287850557024,0.322222222222222,0.258333333333333,0.155555555555556,0.263888888888889,8.86450138106447,0.670723769129704,2.53015224400758
84480786,68,42,0.543888888888889,0.436926343008084,0.302777777777778,0.305555555555556,0.2,0.191666666666667,16.1082151183566,0.61100167808724,1.36443875572912
85658262,52,63,0.489444444444444,0.518361927819994,0.219444444444444,0.244444444444444,0.3,0.236111111111111,9.36310775667642,0.654889165414663,0.563601639044049
87474678,45,45,0.598888888888889,0.995060313035356,0.372222222222222,0.311111111111111,0.255555555555556,0.0611111111111111,4.67654537760608,0.255031518078329,0.697088107428381
87589326,60,49,0.507777777777778,0.650333077228049,0.169444444444444,0.380555555555556,0.269444444444444,0.180555555555556,7.32944155198027,0.78939659220581,1.40592435074397
88625619,46,49,0.468333333333333,0.593395179447043,0.211111111111111,0.177777777777778,0.352777777777778,0.258333333333333,8.39335463221727,0.572593411809494,1.63544896418582
89131001,47,60,0.47,0.537866527727227,0.227777777777778,0.227777777777778,0.211111111111111,0.333333333333333,10.5231097392597,0.653143062787442,-0.43070916574255
89443707,44,56,0.467777777777778,0.498245565079975,0.183333333333333,0.3,0.188888888888889,0.327777777777778,12.650173405704,0.639504254488228,2.57770969565923
90138706,52,52,0.517222222222222,0.553448850886961,0.305555555555556,0.222222222222222,0.225,0.247222222222222,17.3188778135039,0.645497707482308,1.85880949280783
90777428,50,60,0.497777777777778,0.659245371341677,0.35,0.0472222222222222,0.344444444444444,0.258333333333333,12.582866884705,0.647395812056303,1.49245727856937
91251041,58,48,0.526666666666667,0.965350282333925,0.288888888888889,0.269444444444444,0.227777777777778,0.213888888888889,3.82902396634155,0.838325758060231,-1.04298013643114
91446342,65,58,0.522222222222222,0.588323041675875,0.280555555555556,0.280555555555556,0.208333333333333,0.230555555555556,9.61734712199365,0.776295800554397,1.59671523020819
91933452,63,22,0.655555555555556,0.412552977717243,0.386111111111111,0.541666666666667,0.0361111111111111,0.0361111111111111,25.5822856167138,0.0130649833412998,1.00119904207112
