subID,gems,bomb,igbias,pGems,chose80,chose60,chose40,chose20,it,lr,sticky,rt_mean,rt_tot
86111876,46,67,3.33333333333333,0.487777777777778,0.188888888888889,0.330555555555556,0.211111111111111,0.269444444444444,10.3492772374241,0.606185899330108,1.07539013337684,362.858333333333,362.858333333333
86443784,41,49,0,0.459444444444444,0.219444444444444,0.175,0.288888888888889,0.316666666666667,7.94301290841228,0.746178769171599,1.15027793711924,141.877777777778,141.877777777778
87195689,67,36,1,0.550555555555556,0.4,0.136111111111111,0.280555555555556,0.183333333333333,3.48441804521231,0.161192973571159,3.20435831488628,245.658333333333,245.658333333333
87202182,58,43,0,0.522222222222222,0.272222222222222,0.316666666666667,0.161111111111111,0.25,3.42860950345871,0.454428272480765,2.17885465030409,694.063888888889,694.063888888889
87535195,43,43,0,0.496111111111111,0.263888888888889,0.230555555555556,0.227777777777778,0.277777777777778,1.87039160128995,0.917267480438007,0.257885935444268,466.075,466.075
88268402,77,29,0.166666666666667,0.683888888888889,0.708333333333333,0.05,0.194444444444444,0.0472222222222222,18.1574887134755,0.0130669244740008,1.66474331945183,208.333333333333,208.333333333333
88488820,45,49,6,0.518888888888889,0.288888888888889,0.25,0.227777777777778,0.233333333333333,9.50173632136369,0.862222032668326,1.55014550779417,466.641666666667,466.641666666667
88529839,59,52,1,0.491111111111111,0.222222222222222,0.283333333333333,0.222222222222222,0.272222222222222,14.7440664574992,0.876810289930908,0.361867149852505,381.491666666667,381.491666666667
88751094,63,50,-0.666666666666667,0.552222222222222,0.333333333333333,0.275,0.211111111111111,0.180555555555556,1.5121647934859,0.224947350830252,1.93291673801253,353.425,353.425
90064203,56,43,3,0.516111111111111,0.263888888888889,0.288888888888889,0.211111111111111,0.236111111111111,8.23423305005856,0.617980509403927,0.10412696195596,416.416666666667,416.416666666667
90449423,55,38,4,0.496111111111111,0.216666666666667,0.288888888888889,0.252777777777778,0.241666666666667,3.59818498872752,0.695248155241063,1.04196653068114,1037.38888888889,1037.38888888889
92015137,36,66,-2.33333333333333,0.422222222222222,0.180555555555556,0.208333333333333,0.152777777777778,0.458333333333333,7.8711631055985,0.617877607609342,1.1955025015515,383.6,383.6
92757622,50,85,4.66666666666667,0.418888888888889,0.138888888888889,0.208333333333333,0.261111111111111,0.391666666666667,6.21013526589194,0.553035205690696,3.00979353746156,420.788888888889,420.788888888889
92899744,44,51,-0.166666666666667,0.506666666666667,0.288888888888889,0.211111111111111,0.244444444444444,0.255555555555556,7.56710223588716,0.741132585474023,1.07067368125002,341.344444444444,341.344444444444
94484862,51,49,5,0.441111111111111,0.15,0.238888888888889,0.277777777777778,0.333333333333333,6.81464202351115,0.641849232549482,1.85144386901335,452.475,452.475
95400262,50,50,6,0.488888888888889,0.25,0.222222222222222,0.25,0.277777777777778,4.78439937055089,0.583831047199451,1.58191976227056,1424.775,1424.775
95591873,69,44,-2,0.518888888888889,0.344444444444444,0.175,0.211111111111111,0.269444444444444,5.97741303542569,0.312705199690464,1.79026420750903,360.702777777778,360.702777777778
95922792,58,31,1.16666666666667,0.53,0.272222222222222,0.308333333333333,0.216666666666667,0.202777777777778,3.33875813850416,0.942492344545915,-0.171441674088753,396.797222222222,396.797222222222
96650728,65,40,0,0.571666666666667,0.280555555555556,0.425,0.166666666666667,0.127777777777778,8.78442541973509,0.45120296261749,1.53122118650767,292.805555555556,292.805555555556
97114036,63,43,0.833333333333333,0.573333333333333,0.358333333333333,0.277777777777778,0.236111111111111,0.127777777777778,7.44683302450025,0.593989503704674,1.30966940828972,649.975,649.975
97167275,53,46,3.5,0.530555555555556,0.305555555555556,0.255555555555556,0.225,0.213888888888889,1.75513613359224,0.498723868946145,0.799696515108224,271.611111111111,271.611111111111
97197002,53,46,1.5,0.476111111111111,0.194444444444444,0.280555555555556,0.236111111111111,0.288888888888889,14.9626956179113,0.620131969423062,1.16128733161434,326.738888888889,326.738888888889
