gems,bomb,igbias,pBurn,chose80,chose60,chose40,chose20,it,lr,sticky,rt_mean,rt_tot
38,61,1,0.536111111111111,0.188888888888889,0.244444444444444,0.263888888888889,0.302777777777778,5.78053509799829,0.580874124976548,-0.221491503237209,390.422222222222,140552
61,39,4.5,0.512777777777778,0.244444444444444,0.219444444444444,0.263888888888889,0.272222222222222,4.79967582048035,0.784646689956625,0.654739327662277,825.302777777778,297109
46,48,2.33333333333333,0.496666666666667,0.280555555555556,0.227777777777778,0.219444444444444,0.272222222222222,5.7033019609506,0.384220581001728,1.33418959282417,322.733333333333,116184
58,34,2,0.396111111111111,0.45,0.272222222222222,0.125,0.152777777777778,4.27474821092993,0.0118920931518673,2.10050566593002,578.430555555556,208235
46,40,2,0.463333333333333,0.375,0.144444444444444,0.269444444444444,0.211111111111111,7.235530137073,0.856095413508831,0.780537396686072,423.130555555556,152327
42,44,2,0.484444444444444,0.269444444444444,0.280555555555556,0.208333333333333,0.241666666666667,2.52321659633264,0.528015964473776,2.13292509294109,279.15,100494
52,64,2.33333333333333,0.504444444444444,0.252777777777778,0.255555555555556,0.208333333333333,0.283333333333333,7.66179645715764,0.76097668924204,2.20441186834863,301.327777777778,108478
35,51,5.16666666666667,0.525555555555556,0.197222222222222,0.219444444444444,0.341666666666667,0.241666666666667,4.86239030749904,0.792474784047299,1.10671107601052,179.255555555556,64532
39,63,5.33333333333333,0.548888888888889,0.191666666666667,0.180555555555556,0.319444444444444,0.308333333333333,2.12320549881094,0.826044444561528,2.29829876018138,398.916666666667,143610
46,61,4,0.504444444444444,0.280555555555556,0.133333333333333,0.369444444444444,0.216666666666667,3.24164922549272,0.566784298906954,2.21960871442609,379.138888888889,136490
54,50,0.666666666666667,0.492777777777778,0.297222222222222,0.183333333333333,0.277777777777778,0.241666666666667,6.23985566791765,0.485739862658671,1.67467000707074,206.997222222222,74519
50,51,3.16666666666667,0.513333333333333,0.252777777777778,0.175,0.325,0.247222222222222,1.30079283593599,0.780540288554461,0.95007188015036,551.977777777778,198712
59,51,0.83333333333333,0.482222222222222,0.225,0.330555555555556,0.252777777777778,0.191666666666667,3.7363101741622,0.22749374619848,1.87731857313714,513.983333333333,185034
53,44,3.83333333333333,0.496111111111111,0.319444444444444,0.180555555555556,0.2,0.3,3.14221374652298,0.0194229072283046,0.650102662602216,1049.93611111111,377977
52,41,1.5,0.471111111111111,0.380555555555556,0.0972222222222222,0.308333333333333,0.213888888888889,6.24817829677466,0.303926189185317,1.21555792839584,470.1,169236
41,61,2.16666666666667,0.497777777777778,0.327777777777778,0.194444444444444,0.138888888888889,0.338888888888889,12.3646624842922,0.427663448961388,0.998766682940609,370.002777777778,133201
52,47,3,0.527777777777778,0.219444444444444,0.219444444444444,0.263888888888889,0.297222222222222,4.85588495361031,0.619648299780851,0.86377628641792,451.191666666667,162429
48,50,3,0.52,0.222222222222222,0.241666666666667,0.25,0.286111111111111,10.0634548128986,0.533492726268701,1.44246698254037,362.063888888889,130343
41,69,4,0.603888888888889,0.122222222222222,0.213888888888889,0.186111111111111,0.477777777777778,7.08036882601745,0.632169835999586,2.57180824567898,208.183333333333,74946
44,50,4.33333333333333,0.567222222222222,0.2,0.169444444444444,0.225,0.405555555555556,1.76273857982476,0.728224190282108,2.66154979210398,978.280555555556,352181
62,29,1.5,0.351111111111111,0.680555555555556,0.0555555555555556,0.0916666666666667,0.172222222222222,9.52137291320288,0.0150633109528482,2.2690955914436,1408.45833333333,507045
45,41,3,0.470555555555556,0.283333333333333,0.272222222222222,0.252777777777778,0.191666666666667,3.20789345658379,0.00798569685325075,-0.755559033479641,566.325,203877
48,55,2.33333333333333,0.514444444444444,0.236111111111111,0.241666666666667,0.236111111111111,0.286111111111111,4.33409879618655,0.800575393796472,0.402911461631959,521.638888888889,187790
50,48,2.5,0.470555555555556,0.275,0.288888888888889,0.244444444444444,0.191666666666667,2.96982605363764,0.611996705159756,1.84582045874026,419.372222222222,150974
45,41,4.83333333333333,0.48,0.280555555555556,0.291666666666667,0.175,0.252777777777778,3.65992532677156,0.0362437681694667,0.949668977276266,328.625,118305
56,49,1.83333333333333,0.489444444444444,0.294444444444444,0.186111111111111,0.297222222222222,0.222222222222222,11.172999689093,0.772932867628062,1.23645847107864,151.977777777778,54712
49,45,4.66666666666667,0.462222222222222,0.325,0.186111111111111,0.341666666666667,0.147222222222222,9.0431126097523,0.50645769946922,2.34848468296964,263.211111111111,94756
49,41,3.66666666666667,0.496111111111111,0.227777777777778,0.325,0.186111111111111,0.261111111111111,10.1397507333579,0.697921425355065,1.88746608530976,290.575,104607
49,54,3.83333333333334,0.487222222222222,0.252777777777778,0.286111111111111,0.233333333333333,0.227777777777778,5.823390866385,0.604488361016605,1.98481498687067,482.433333333333,173676
50,53,5.33333333333333,0.516111111111111,0.238888888888889,0.227777777777778,0.247222222222222,0.286111111111111,3.84573221001698,0.462621610724159,2.2156356705442,377.291666666667,135825
46,34,4,0.448333333333333,0.283333333333333,0.347222222222222,0.213888888888889,0.155555555555556,1.90230132017827,0.897397517159395,0.940029452244375,297.161111111111,106978
55,51,2,0.532777777777778,0.2,0.205555555555556,0.325,0.269444444444444,8.36623490699764,0.621017249405118,1.19605197015083,343.55,123678
38,59,4,0.485555555555556,0.311111111111111,0.194444444444444,0.25,0.244444444444444,12.8929367685619,0.369795674427399,1.52242726016424,389.563888888889,140243
