gems,bomb,igbias,pBurn,chose80,chose60,chose40,chose20,it,lr_pos,lr_neg,sticky,rt_mean,rt_tot
95,124,2,0.529444444444444,0.255555555555556,0.202777777777778,0.180555555555556,0.361111111111111,7.46685565303691,0.742297074809102,0.863474645029002,1.44849935271553,391.944444444444,141100
106,124,3,0.528333333333333,0.166666666666667,0.294444444444444,0.269444444444444,0.269444444444444,14.1245943715349,0.378430059783674,0.656387918840198,0.741105284643038,423.630555555556,152507
99,151,1.33333333333333,0.591111111111111,0.147222222222222,0.169444444444444,0.263888888888889,0.419444444444444,10.9637327686346,0.369647735007767,0.753046553362822,1.43985796323048,501.394444444444,180502
99,123,2.33333333333333,0.529444444444444,0.208333333333333,0.255555555555556,0.216666666666667,0.319444444444444,9.27491560238284,0.89823073190076,0.951920537880245,-1.02015557966483,424.169444444444,152701
91,112,6,0.535,0.188888888888889,0.225,0.308333333333333,0.277777777777778,3.8462373189591,0.256863967777522,0.600047055472546,2.55035343775994,610.191666666667,219669
115,95,0,0.469444444444444,0.261111111111111,0.319444444444444,0.230555555555556,0.188888888888889,2.48692849158409,0.916877536803595,0.40818518465009,2.6971331805689,366.861111111111,132070
138,94,1,0.423888888888889,0.419444444444444,0.183333333333333,0.255555555555556,0.141666666666667,5.08346103226802,0.177952182575829,0.406443579834896,3.15997451888417,605.15,217854
104,109,4.66666666666667,0.517222222222222,0.211111111111111,0.294444444444444,0.191666666666667,0.302777777777778,3.96507081745301,0.887616473942921,0.697212889709487,0.910857024295512,322.505555555556,116102
104,99,2,0.483888888888889,0.286111111111111,0.211111111111111,0.3,0.202777777777778,3.68212843144598,0.588149964682076,0.891043532831876,-1.81829124203086,605.872222222222,218114
84,125,1.83333333333333,0.539444444444445,0.241666666666667,0.213888888888889,0.15,0.394444444444444,2.2657967337363,0.928836002303938,0.619829699727087,1.80241836895838,489.383333333333,176178
114,130,3.33333333333333,0.544444444444445,0.225,0.169444444444444,0.263888888888889,0.341666666666667,7.67884262698231,0.928724036453968,0.846319971980808,1.64277487178195,583.372222222222,210014
113,107,1.33333333333334,0.505555555555556,0.255555555555556,0.208333333333333,0.288888888888889,0.247222222222222,5.48881486247404,0.298429110691054,0.780959635304892,1.19938694828154,467.663888888889,168359
96,108,-1,0.502222222222222,0.2,0.227777777777778,0.433333333333333,0.138888888888889,2.77201012067718,0.944367130013474,0.735111119317052,2.69337306423829,510.677777777778,183844
134,72,1.66666666666667,0.411666666666667,0.169444444444444,0.602777777777778,0.227777777777778,0,7.42507282715078,0.0222450068520204,0.0554127295393007,2.15984874707273,366.163888888889,131819
101,108,0.500000000000002,0.478333333333333,0.305555555555556,0.00555555555555556,0.680555555555556,0.00833333333333333,3.86628693762409,0.721405536557965,0.110154192087692,1.68700757307786,1939.69166666667,698289
99,78,1,0.373888888888889,0.483333333333333,0.302777777777778,0.075,0.138888888888889,2.59726260162876,0.0370355894441131,0.000960713754488316,0.675472127257241,441.1,158796
101,109,6,0.505555555555556,0.230555555555556,0.247222222222222,0.286111111111111,0.236111111111111,9.05365123727983,0.446499237146179,0.958265086894613,-1.12758347628077,466.525,167949
113,103,3.5,0.507777777777778,0.272222222222222,0.222222222222222,0.2,0.305555555555556,7.01727113170377,0.55650067678029,0.608305077829357,0.187724591256457,299.794444444444,107926
115,126,1,0.517777777777778,0.322222222222222,0.136111111111111,0.172222222222222,0.369444444444444,15.1422844357295,0.453674695210313,0.654187959670614,0.185277536807695,330.002777777778,118801
141,101,3.83333333333333,0.424444444444444,0.25,0.394444444444444,0.338888888888889,0.0166666666666667,4.36831195571461,0.387226732183732,0.466461040176585,2.19392277983901,664.538888888889,239234
109,93,5.5,0.470555555555556,0.216666666666667,0.355555555555556,0.286111111111111,0.141666666666667,6.37968469023079,0.47005063037742,0.954786194151059,1.1547090990221,276.788888888889,99644
100,123,4.66666666666667,0.516666666666667,0.175,0.219444444444444,0.452777777777778,0.152777777777778,8.25845431494042,0.171911819318718,0.668823856048155,2.13927656383704,642.425,231273
111,75,1.16666666666667,0.415555555555556,0.277777777777778,0.483333333333333,0.122222222222222,0.116666666666667,7.54965330107462,0.214507122670794,0.431804685669324,2.48406255918916,601.225,216441
102,112,4.66666666666666,0.507222222222222,0.275,0.211111111111111,0.216666666666667,0.297222222222222,4.98393526611988,0.923300096898574,0.982217128144621,0.505671269853979,972.491666666667,350097
117,105,3.83333333333334,0.501111111111111,0.277777777777778,0.261111111111111,0.138888888888889,0.322222222222222,1.87469553706515,0.924558663133962,0.956184603598725,1.73272320603199,1613.84166666667,580983
87,122,5,0.575,0.136111111111111,0.216666666666667,0.283333333333333,0.363888888888889,10.806528674794,0.818594612239521,0.818560624740654,1.17092438648674,471.322222222222,169676
104,109,4,0.508333333333333,0.169444444444444,0.383333333333333,0.183333333333333,0.263888888888889,5.1277483755728,0.5209246828895,0.829310504110698,0.720066162302373,602.166666666667,216780
98,114,1,0.535,0.241666666666667,0.163888888888889,0.272222222222222,0.322222222222222,8.38856155484416,0.880289347755666,0.936775098647983,-0.154340955297599,358.836111111111,129181
98,118,3.66666666666667,0.478888888888889,0.283333333333333,0.275,0.205555555555556,0.236111111111111,6.17107791755411,0.372924355944507,0.572025512173445,1.87106466850367,282.725,101781
107,106,3,0.462222222222222,0.347222222222222,0.194444444444444,0.258333333333333,0.2,13.3249980357109,0.51724064507886,0.820767233294773,0.492573625167521,228.697222222222,82331
97,121,1.83333333333334,0.525555555555556,0.169444444444444,0.269444444444444,0.325,0.236111111111111,6.58750736584154,0.626198031974232,0.555923924613226,0.912230722400553,102.416666666667,36870
115,118,3,0.565,0.133333333333333,0.294444444444444,0.186111111111111,0.386111111111111,6.32463557288694,0.266880571198961,0.664555135390476,1.56472684979107,444.691666666667,160089
109,101,5.16666666666667,0.511666666666667,0.205555555555556,0.247222222222222,0.330555555555556,0.216666666666667,4.58862754813424,0.497958882017924,0.862864893096712,0.448181288739047,333.325,119997
117,108,1,0.484444444444444,0.227777777777778,0.291666666666667,0.311111111111111,0.169444444444444,6.90635753536767,0.511374639527799,0.860775235517175,-0.466285089861687,351.916666666667,126690
102,129,0,0.518888888888889,0.305555555555556,0.225,0.0388888888888889,0.430555555555556,9.25209584132066,0.16336915475837,0.149557954605426,-1.48493092272145,689.563888888889,248243
93,117,4.16666666666667,0.509444444444444,0.277777777777778,0.144444444444444,0.330555555555556,0.247222222222222,4.15112394443075,0.543683004461645,0.777039489582003,0.809812892636045,2423.26111111111,872374
97,122,6,0.524444444444444,0.202777777777778,0.225,0.319444444444444,0.252777777777778,11.3164612758785,0.354071912084725,0.702017019992238,1.60548578657164,621.705555555556,223814
94,88,2,0.464444444444444,0.313888888888889,0.280555555555556,0.175,0.230555555555556,1.16045401440793,0.304849549868394,0.00131101216093799,1.0316697572389,1374.16111111111,494698
96,90,4,0.495555555555556,0.35,0.186111111111111,0.1,0.363888888888889,9.11365922266029,0.401111931638993,0.569004270489244,2.27581104184891,474.080555555556,170669
115,76,0.833333333333333,0.415,0.458333333333333,0.211111111111111,0.127777777777778,0.202777777777778,4.76891199797978,0.0141408469166133,0.0205000272486114,0.259863941172594,1928.69722222222,694331
91,81,2,0.502777777777778,0.252777777777778,0.25,0.227777777777778,0.269444444444444,3.58961201673803,0.00347429684123913,0.453234644250883,-1.78655076128243,506.247222222222,182249
94,88,0.999999999999995,0.486111111111111,0.283333333333333,0.263888888888889,0.191666666666667,0.261111111111111,3.59799474529645,0.000715934101691563,0.553911636309271,0.268942765705559,174.836111111111,62941
